# x,y
9.584855831889119160e-02,-1.311148615918584712e-02
-1.036560172522607459e+00,6.803300114771572427e-02
-7.091916448513906346e-01,4.589382279776633156e-01
-1.055050752503859712e+00,4.429937228265033999e-01
-4.853078719992060530e-01,9.000207465467420231e-01
-1.613230105282413396e+00,8.785173157752153017e-01
-2.376648356264705608e+00,-2.558442659436610533e-01
-1.274106840405710761e+00,-1.128040670669763212e+00
-1.963005084192045890e+00,-1.691284296971732770e+00
-2.538230986184006888e+00,-2.369337004333288643e+00
-2.181959959852276310e+00,-3.188257059455100961e+00
-2.386451920812874494e+00,-3.122213575349040315e+00
-2.628887817674166349e+00,-1.963936208901261971e+00
-3.316137767183053864e+00,-2.453089587655254533e+00
-3.167898947298229295e+00,-3.229913171677667894e+00
-2.861951868204533067e+00,-2.990133805863022687e+00
-3.174596013852631238e+00,-3.417597932929787863e+00
-3.359235388076232898e+00,-4.237825279512787979e+00
-3.466631499745193246e+00,-5.915831701915069907e+00
-3.876407376283957262e+00,-6.970340988885998179e+00
-3.503804605208277412e+00,-7.336346030283505293e+00
-3.679841852465103980e+00,-7.420731599076275664e+00
-3.013948821600480166e+00,-7.383455355599886083e+00
-3.774397501740680561e+00,-6.813905874934736318e+00
-4.666416058360223218e+00,-7.231416399965215902e+00
-6.022927190315813917e+00,-7.960265431144938120e+00
-4.623124811401027934e+00,-7.565447450322481338e+00
-4.973803468877178169e+00,-7.811418393386699854e+00
-6.006286484663801772e+00,-7.630010779476484650e+00
-6.291815738846943340e+00,-9.348320984997601002e+00
-6.727390646271491192e+00,-9.050803882143449997e+00
-6.274832800231967767e+00,-9.077971645843975423e+00
-7.001241828768786313e+00,-9.259522408470909127e+00
-6.964701136018216054e+00,-9.695548985918547302e+00
-6.448491895643210903e+00,-9.515653225876373966e+00
-6.642621029326344129e+00,-9.869228885983295285e+00
-5.931078791969653707e+00,-1.033757624447473056e+01
-6.225541952886028518e+00,-9.289911742487287682e+00
-5.749735141054603815e+00,-9.528949245928407308e+00
-5.385308596808161319e+00,-9.979290136567028568e+00
-5.499265918234489625e+00,-1.030878669463139019e+01
-5.477543541884338119e+00,-1.015081870205253090e+01
-5.883247928813352345e+00,-9.035889992989512010e+00
-5.349503717034963302e+00,-8.884648819080437576e+00
-5.385058659587770080e+00,-9.289475684630337682e+00
-5.399648145737531379e+00,-1.028250061027971718e+01
-4.985879717760187901e+00,-1.072251003783084933e+01
-4.933287492839320443e+00,-1.143502609326298192e+01
-4.892637435750349262e+00,-1.129373842188716814e+01
-5.404255842276771027e+00,-1.201397231038511393e+01
-4.930935229643365503e+00,-1.289432170071595252e+01
-5.287497376595204024e+00,-1.351830942331716479e+01
-5.511524047012191119e+00,-1.305387787104317177e+01
-5.390576287847866688e+00,-1.388775082294512409e+01
-4.905127788236477215e+00,-1.472862650850277966e+01
-4.990060087750362250e+00,-1.549741206713060571e+01
-5.249999354174691213e+00,-1.515767145650428915e+01
-5.361052294996706991e+00,-1.460636179626241216e+01
-5.428749657367011316e+00,-1.519895398102683970e+01
-6.327746140184018486e+00,-1.460846991935855854e+01
-6.004720799976757561e+00,-1.422195926029501933e+01
-6.258414228502342525e+00,-1.354401929083932288e+01
-5.554194909450649753e+00,-1.340965533161296719e+01
-5.154622278276720593e+00,-1.263041094712903956e+01
-4.818975101908095304e+00,-1.251095287488464258e+01
-4.359849461916589952e+00,-1.247152309512748758e+01
-4.703667682982447751e+00,-1.161103322098891510e+01
-3.959506498884822534e+00,-1.163237924932477085e+01
-3.395440373000251366e+00,-1.164453666632134166e+01
-3.688044717368683667e+00,-1.212074519780760973e+01
-3.443455705262447708e+00,-1.301861235691926488e+01
-2.551884173461734573e+00,-1.345243364932249541e+01
-2.506314400861151093e+00,-1.354915642212900373e+01
-3.319040981239707921e+00,-1.371992679708387364e+01
-3.631838099517341156e+00,-1.391554439133505561e+01
-2.786169652570086974e+00,-1.414758360215347288e+01
-2.341865177103742202e+00,-1.359458845995563614e+01
-2.333462388636331042e+00,-1.374414066203166840e+01
-2.533769334011834573e+00,-1.460411387207279788e+01
-2.432011853384509426e+00,-1.464867043206115760e+01
-2.355282114136364235e+00,-1.498583591362022105e+01
-2.258235388913263364e+00,-1.600437138253878899e+01
-1.521243410344226277e+00,-1.646583602427857684e+01
-6.273394523806159750e-02,-1.710288387623162265e+01
-7.763195411419460124e-01,-1.734756866774053208e+01
-1.189955103087790622e+00,-1.764122508503830034e+01
-1.460894086845440087e+00,-1.727406655951621417e+01
-1.090066167323648916e+00,-1.721900213723860773e+01
-1.233973389719289049e+00,-1.722575455675069378e+01
-1.700279320120919424e+00,-1.720037583461015274e+01
-1.681054213725059698e+00,-1.678970426813014072e+01
-2.073060412760178384e+00,-1.693357441340873848e+01
-1.224742112498492519e+00,-1.778722437098946685e+01
-1.783070122501150712e+00,-1.862909558437070601e+01
-1.785238874428921152e+00,-1.766612078110662765e+01
-1.219135032601662338e+00,-1.788517264036432763e+01
-1.710138216525431076e+00,-1.824684632708169119e+01
-2.023481169757444853e+00,-1.816827536007148325e+01
-2.129684197912279142e+00,-1.790503907528423966e+01
-2.776247002004083253e+00,-1.770139655148852498e+01
