# x,y
6.810631241075920661e-02,6.872548605185931081e-02
4.233748386580201556e-02,8.988037941169108036e-02
6.293863272328874270e-02,6.746177015614018835e-02
7.142042521375113751e-02,7.076182313669890367e-02
6.349261098396265235e-02,6.602502471621289615e-02
3.976330162135615492e-02,4.760648623463852036e-02
6.789793124954913994e-02,7.394102855242393191e-02
7.097865887317093836e-02,6.965280232959135398e-02
9.935298744725362674e-02,1.090875997011900300e-01
5.904729225034661272e-02,4.299904135293296931e-02
6.404702772572665181e-02,8.431690702628946710e-02
8.331411853313810956e-02,7.002403390711904596e-02
8.240049532811799526e-02,6.256879655688407649e-02
7.081524651599517550e-02,6.464219048653295496e-02
7.052218896854389740e-02,7.556973425116667031e-02
6.933615341457159686e-02,6.863536569880455962e-02
6.395395550440979848e-02,6.053516753362413183e-02
1.210570823115072470e-01,5.192718311365464301e-02
1.465131823440350700e-01,1.115003775241416029e-01
5.605251377577474131e-02,1.018612320252910708e-01
6.598190468988490709e-02,8.899410846299740663e-02
5.901689387797431907e-02,5.565756018257032173e-02
2.136568192704535463e-02,6.050170280313720700e-02
6.346376997274863485e-02,7.110331466380008514e-02
1.168794103594432282e-01,1.082540372352681218e-02
6.284095058775726605e-02,6.849319415794558052e-02
6.877955061867814524e-02,6.186859548280779914e-02
6.589655999532072206e-02,6.428509496282100444e-02
3.575998394510315065e-02,5.710796938504981296e-02
7.142639041208183326e-02,7.162862991024945836e-02
8.123630544313473201e-02,6.539590833421000948e-02
7.053047479176259571e-02,7.346088440392070651e-02
6.582767583063763028e-02,6.250841655311430156e-02
5.813102296270221403e-02,7.544161410006289259e-02
6.006409504697372143e-02,6.671956454017087534e-02
6.444480849825623414e-02,8.155457435293451962e-02
7.507765354195525265e-02,9.574178816327590102e-02
6.452965598717509688e-02,8.931565636751828685e-02
1.993128576800544394e-02,9.106786425744658672e-03
8.590958171827338397e-02,9.927064347232875119e-02
6.599913765616377548e-02,7.669134579589494127e-02
7.081455876279293959e-02,8.163181018423774915e-02
3.848235463716963289e-02,8.903769541846480451e-02
6.458362120885238755e-02,5.905197411495103493e-02
7.486714916336074943e-02,6.083270952359837863e-02
6.551385386385222276e-02,7.530803435601628182e-02
7.517382681274280276e-02,6.905201574347688553e-02
6.918454415324480633e-02,6.198072671721252536e-02
7.666867752522070478e-02,6.573547600196331941e-02
7.657265770465959687e-02,6.608594827688624163e-02
7.008007972685106890e-02,8.344597486676233467e-02
9.867009606694246426e-02,7.755392773645868043e-02
7.326014485913455443e-02,6.574731780213249888e-02
6.468050503511225957e-02,7.386928522411384535e-02
5.233917328618796494e-02,1.358060466282028089e-01
6.758260845152290475e-02,6.459292691183768365e-02
5.707562012445527300e-02,5.812669992758826704e-02
7.711014327802442891e-02,8.085880692939902137e-02
8.283693960446503191e-02,8.668774251044002177e-02
6.945222642865130080e-02,3.441518885314603232e-02
7.871813507716514391e-02,1.006059548872268589e-01
5.174690560106187665e-02,3.008903577610830271e-02
7.304871692704899278e-02,6.396756744893396240e-02
9.145033940247845883e-02,8.005164531467666433e-02
7.851604437809303616e-02,6.648317383380361600e-02
7.598802956906310080e-02,5.217088389238550006e-02
7.432405758382872041e-02,6.857424281994618787e-02
7.952260872236213696e-02,8.005432495456145381e-02
2.274882268933743623e-02,1.337851653621608024e-02
1.005361816747862569e-01,6.673319417708048484e-02
8.977138134760476174e-02,6.742503171941524598e-02
8.919525683539959726e-02,8.025875060065888744e-02
3.646538836771728853e-02,3.945444475272247981e-02
9.680747555269106353e-02,1.005950886132361277e-01
6.675402632788950130e-02,7.750182615752523874e-02
1.022970307143894059e-01,7.478484824839627676e-02
9.868225090698988511e-02,6.775225680347259083e-02
7.438623164070286287e-02,7.042033198786515347e-02
5.999778679621318306e-02,6.840879560745548316e-02
5.844660801433858993e-02,6.713550735713870454e-02
3.843490204519418169e-02,5.293939320442823948e-02
8.619447789830501916e-02,7.989094632982493560e-02
2.793501362498718166e-01,1.054468720456809422e-01
1.008599316028613579e-01,1.053996616909468748e-01
2.330484267565414644e-02,7.056210223564436668e-02
6.721646771739814286e-02,1.095105588209346059e-01
7.849751821132051888e-02,8.280506651045975441e-02
7.372249456733630246e-02,1.022077770241691663e-01
6.999907558580749367e-02,9.990970159231725434e-02
6.815196947051199716e-02,8.827765620296815219e-02
6.996615884723149381e-02,9.756162057684909794e-02
7.042967349656829856e-02,1.033725301135629410e-01
8.276908077105718520e-02,1.085925780174127470e-01
7.837053215333358858e-02,6.106965721699819660e-02
6.551763950294829664e-02,7.809580274919954157e-02
7.083152310647898575e-02,7.532284813945094859e-02
6.864680788003370282e-02,6.039499569667369783e-02
6.206504757875275224e-02,3.480659263388941049e-02
7.372646137289630419e-02,5.995833309316785098e-02
7.799470281342446576e-02,6.549556021290205143e-02
