# x,y
9.822278727148274491e-02,8.590567193897200027e-02
-4.359932288632013542e-01,-2.081093940066898740e-01
-4.888493187573277332e-01,-4.079151590596443167e-01
-3.584765440802769598e-01,-6.360822345741748984e-01
-6.174027049000385681e-02,-1.158906251866441028e+00
1.921137951195817650e-01,-3.979679716855211158e-01
7.663038119119487401e-01,-1.249958797300656288e+00
1.037662239539379305e+00,-5.886657062561736486e-01
5.711617707335000516e-01,-1.266179269733619162e+00
8.085864947231028443e-01,-2.168352432754905745e+00
1.035143218936938059e+00,-2.415132435760887653e+00
2.159287547391941509e+00,-2.439604792810227796e+00
1.838181462416279777e+00,-1.818635698289462033e+00
2.086193495646246898e+00,-1.232338389268654133e+00
2.883948356380650058e+00,-4.035001584613071568e-01
2.565605229064430670e+00,-2.615457658848148181e-01
2.609402127743409849e+00,-9.292199529456796059e-01
1.540942095353680541e+00,-1.248397441416114750e+00
6.279869988376387546e-01,-1.492805786839874083e+00
1.385415463458532281e+00,-1.263401663976285283e+00
1.372317783314218609e-01,-2.039164650267430101e+00
-2.113285045887037528e-01,-1.029043456107460619e+00
9.278114064466962130e-02,-7.744630812676670528e-01
6.987793794769961986e-01,-9.696334904116400422e-01
1.421959792878335849e+00,-1.177136496067400645e-01
9.431200354590058010e-01,-4.322387020977257466e-01
1.381621702589957090e+00,3.489667307039210353e-01
1.904009663047339096e+00,1.237435026305505961e-02
2.486561738729070381e+00,6.661546570531776297e-03
2.397563765203039043e+00,-6.935754927045234552e-01
1.684565051284580228e+00,-6.463267025364998197e-01
1.523547108091026336e+00,2.267373859027018990e-01
1.395169961734048947e+00,-4.717834930139568339e-01
2.131189139780961028e+00,-5.338792969676686706e-01
1.972007515015551604e+00,-1.614546452883276473e-01
1.899552587539538928e+00,-7.455746806127714343e-01
1.175660246197442804e+00,-8.698285753115420071e-01
3.809967076434452316e-01,-1.266547176386072060e+00
9.483417709240395954e-01,-1.417464043192861345e+00
8.876110328984898601e-01,-2.230283967167429271e+00
5.488891010750763799e-01,-2.255646969672808755e+00
-3.468526923827378039e-01,-2.493000692339498947e+00
-9.668936012001798641e-01,-1.553636987586532792e+00
-3.649884695163382875e-01,-2.163329753823038715e+00
4.711513505508823085e-01,-1.544948583450466151e+00
2.035789704417755308e-01,-9.164686475013733569e-01
-8.330650099857240809e-01,-1.550316701829040467e+00
-9.353988462895184153e-01,-1.709059095391732175e+00
-1.616469304502508475e+00,-1.543613991440623279e+00
-9.090436089739130088e-01,-2.759894434589047041e+00
-1.267720734680481298e+00,-3.097858607062499825e+00
-4.398698468728939326e-01,-2.860596632555278962e+00
-5.385211351956840087e-01,-2.370091661484954315e+00
3.497498960755702213e-01,-1.549880055060469886e+00
8.454375325475669278e-01,-1.734369417252686674e+00
7.501883263901157894e-01,-2.747210959318038270e+00
1.588611733347745414e+00,-2.821208111259374984e+00
1.918277247828821253e+00,-1.914598454886328183e+00
2.046209577276554281e+00,-2.700918613006652702e+00
2.481745895580411254e+00,-2.245286796033113763e+00
2.823197681446148799e+00,-1.762877836639449747e+00
2.966552592778365582e+00,-2.143045234541298694e+00
2.452574641721376292e+00,-1.741969250381047996e+00
2.368144281219330516e+00,-2.463504730969720224e+00
2.793393341460882695e+00,-1.507258610510881169e+00
3.282474635623276793e+00,-2.121644199229309358e+00
2.888264426612035862e+00,-2.201350181249193128e+00
3.267430033160639624e+00,-2.170391119729078167e+00
3.132144097010785000e+00,-1.845691106395522807e+00
3.354434821890567076e+00,-2.093088807764191817e+00
3.297112092630702040e+00,-2.642606192975009538e+00
3.810675737786016093e+00,-2.551901850452418685e+00
3.100638746210741648e+00,-2.789986890716648738e+00
2.923803674424483301e+00,-3.684493869454881221e+00
3.641206390933748871e+00,-3.409722997720989746e+00
3.551960187007416447e+00,-2.717414390999950413e+00
4.225522354430537142e+00,-2.564534256255992517e+00
4.238929810777923635e+00,-3.430464914397658216e+00
3.488305379573276355e+00,-3.635067773530082480e+00
3.647330309698260553e+00,-3.316252467008744098e+00
3.344147434250369422e+00,-2.862167181024590779e+00
4.091007388926759525e+00,-3.542346916621904818e+00
4.587373091949458193e+00,-3.898628146478340550e+00
4.396947477561139017e+00,-2.853645422390835407e+00
4.360303426251326719e+00,-2.668318391822656732e+00
4.586941162300003150e+00,-2.007830468249117484e+00
3.159679382303440587e+00,-1.416134180394407638e+00
3.268460404156840138e+00,-1.045749128906344971e+00
3.690211868556776853e+00,-1.528476764677559885e+00
3.155663240650872226e+00,-2.188001812082186248e+00
2.789150933872126981e+00,-1.087120325031226020e+00
2.943121170819434251e+00,-2.008357582216042214e+00
3.679039245696133165e+00,-1.726134614784521570e+00
3.531493030542817380e+00,-7.202192087331014125e-01
2.772357250694939435e+00,-1.012705909188279962e+00
2.837446328309872534e+00,-1.582007429667564302e-01
4.112804276056094110e+00,-1.197919606188053709e-01
4.248301788143621138e+00,4.595240566964393647e-01
3.399431922855729482e+00,8.955215799290386913e-01
3.520117412962167958e+00,4.544128467380680880e-01
